Symbol,Name,Sector,Price_EUR,Total_Score,Stewardship,Technical,FinBERT_Score,Reasoning,Signal,Horizon,Backtest_PnL,Backtest_Status,BT_WinRate,BT_Avg_PnL,BT_Trades,PE,RSI,Upside_pct
IONQ,IonQ,Quantum Computing,39.53,42.79402947238642,10.0,23.0,19.2,"Quantum Computing Stocks IonQ, Rigetti, and D-Wave Have Soared Up to 72% in 7 Trading Sessions -- and You'll Likely Regret Chasing This Rally - The Motley Fool, IonQ Researchers Say 'Walking Cat' Blueprint Could Lead to Machines That Run Millions of Gates on Thousands of Qubits - The Quantum Insider, IonQ (IONQ) Valuation Check After Choppy Returns And A Strong Long Term Rally - Yahoo Finance",SELL,SPECULATIVE (short-term),63.48,EXIT_CURRENT,0.0,0.0,0,-53.381973,72.27558283896957,63.3
RGTI,Rigetti Computing,Quantum Computing,15.38,40.88922916910316,5.0,30.0,3.6,"Quantum Computing Stocks IonQ, Rigetti, and D-Wave Have Soared Up to 72% in 7 Trading Sessions -- and You'll Likely Regret Chasing This Rally - Yahoo Finance, Rigetti (RGTI) Expands Lab Capacity With New Berkeley Lease as Stock Edges Higher - TipRanks, Rigetti Computing, Inc. (RGTI) Falls More Steeply Than Broader Market: What Investors Need to Know - Yahoo Finance",SELL,SPECULATIVE (short-term),82.38,EXIT_CURRENT,0.0,0.0,0,-106.84115,61.77909106680786,98.8
QBTS,D-Wave Quantum,Quantum Computing,17.12,35.48607352840812,5.0,23.0,9.9,"Quantum Computing Stocks IonQ, Rigetti, and D-Wave Have Soared Up to 72% in 7 Trading Sessions -- and You'll Likely Regret Chasing This Rally - The Motley Fool, D-Wave Quantum (QBTS) Insider Selling Continues, but Signals Stay Neutral - TipRanks, D-Wave Quantum to Report First Quarter Fiscal Year 2026 Financial Results on May 12, 2026 - Business Wire",SELL,SPECULATIVE (short-term),154.88,EXIT_CURRENT,0.0,0.0,0,-58.391785,64.78585797591671,108.9
QUBT,Quantum Computing Inc,Quantum Computing,8.28,47.67042839154995,15.0,23.0,18.7,"Quantum Computing Inc. Announces Deployment-Ready NeuraWave, a Photonic Computing Platform for Real-time AI Inference at the Edge - PR Newswire, Quantum Computing Inc. Launches Photonic AI Platform - The Quantum Insider, Quantum Computing Inc. Launches NeuraWave Photonic Platform for Edge AI Inference - Quantum Computing Report",SELL,SPECULATIVE (short-term),25.24,EXIT_CURRENT,0.0,0.0,0,-33.05,69.84732563932815,115.4
MSFT,Microsoft,Quantum Computing,393.17,11.275656621913118,5.0,7.0,-22.9,"20,000 job cuts at Meta, Microsoft raise concern that AI-driven labor crisis is here - CNBC, Meta to cut 8,000 jobs, Microsoft offers buyouts to staff as AI spending costs hit Big Tech workers - Yahoo Finance, Microsoft and Meta announce large staff reductions as they spend big on AI - The Guardian",SELL,SPECULATIVE (short-term),10.0,EXIT_CURRENT,0.0,0.0,0,26.659048,74.96621920115919,47.0
GOOGL,Alphabet,Quantum Computing,318.89,11.559183700004084,5.0,0.0,6.2,"Nvidia market cap back above $5T, Alphabet to invest $40B in Anthropic - Yahoo Finance, Alphabet Next: Google Cloud Says 75% of Customers Use AI as Pichai Targets $175B-$185B CapEx - Yahoo Finance, Going Into Earnings, Is Alphabet Stock a Buy, a Sell, or Fairly Valued? - Morningstar",SELL,SPECULATIVE (short-term),116.82,EXIT_CURRENT,0.0,0.0,0,31.207407,82.29819881844757,18.3
HON,Honeywell,Quantum Computing,197.38,14.951128265820135,5.0,0.0,-0.2,"American Industrial Partners to Acquire Honeywell's Warehouse and Workflow Solutions Business - PR Newswire, Honeywell Beat Earnings Expectations. Why the Stock Is Sliding. - Barron's, Honeywell disappoints on quarterly results — but delivers on its breakup plan - CNBC",SELL,SPECULATIVE (short-term),14.94,EXIT_CURRENT,0.0,0.0,0,32.53458,34.27435566566217,27.5
NVDA,NVIDIA,Semiconductors,192.84,29.86958673874961,5.0,8.0,7.5,"Nvidia stock closes at record, pushing market cap past $5 trillion - CNBC, Nvidia shareholders hit the jackpot. They're suing anyway. - Reuters, Oklo, NVIDIA, and Los Alamos National Laboratory Collaborate to Advance Nuclear Fuel Validation at Los Alamos in Support of Nuclear-Powered AI Factories - Oklo Inc.",SELL,SPECULATIVE (short-term),87.51,EXIT_CURRENT,0.0,0.0,0,41.083504,86.68266739177949,39.3
AMD,AMD,Semiconductors,322.05,14.752266220741031,5.0,0.0,19.0,"AMD Stock Is Up 13% Today – Is It Outperforming Other CPU Companies Like ARM? - Yahoo Finance, AMD’s Flagship Ryzen 9 9950X3D2 Outsells Every Intel CPU On Amazon As X3D Chips Dominate Top 10 - Wccftech, AMD Launches EXPO 1.2 for CUDIMM and Low-Latency DDR5 Memory - TechPowerUp",SELL,SPECULATIVE (short-term),257.13,EXIT_CURRENT,0.0,0.0,0,107.147514,97.4425676963371,-9.2
INTC,Intel,Semiconductors,76.43,14.481628119939678,5.0,8.0,25.9,"Intel stock soars on Q1 earnings beat, strong outlook - Yahoo Finance, AMD shares soar 12% on no company news. Here's what has investors so excited - CNBC, Anything Intel Can Do, Advanced Micro Devices Might Be Able to Do Better - Barron's",SELL,SPECULATIVE (short-term),283.94,EXIT_CURRENT,0.0,0.0,0,61.499084,87.73762979756005,-27.6
TSM,TSMC,Semiconductors,372.65,29.93152728303761,5.0,15.0,19.7,"TSMC shares jump to record high as Taiwan eases single-stock investment caps for funds - CNBC, TSMC Shares Surge as Taiwan Lifts Single-Stock Limit for Funds - Bloomberg.com, TSMC Stock Surges to Record. Here’s Why. - Barron's",SELL,SPECULATIVE (short-term),146.64,EXIT_CURRENT,0.0,0.0,0,31.52183,76.45109408716041,24.4
ASML.AS,ASML,Semiconductors,1249.6,27.368371700883728,5.0,15.0,9.5,"ASML Loses Nearly $17 Billion of Value as TSMC Shuns Top-End Machines - WSJ, Taiwan Semiconductor (TSM) and ASML’s post-earnings Price Movements May be a Sign of What’s to Come from Chip Firms - Yahoo Finance, The MATCH Act Could Blow a Hole in ASML's Revenue. Here's What Investors Need to Know. - The Motley Fool",SELL,SPECULATIVE (short-term),107.43,EXIT_CURRENT,0.0,0.0,0,48.208492,61.496182435230395,17.1
AMAT,Applied Materials,Semiconductors,386.15,20.453603548931863,5.0,8.0,9.8,"Jim Cramer on Applied Materials: “It’s Not a Good Buy, It’s a Great Buy” - Yahoo Finance, Applied Materials (AMAT): Analyzing the Next Stock to Breach the Trillion Dollar Barrier - Yahoo Finance, Chart of the Day: All Indicators on Applied Materials Point Higher - TheStreet Pro",SELL,SPECULATIVE (short-term),180.05,EXIT_CURRENT,0.0,0.0,0,40.57077,84.17869229745439,9.5
LRCX,Lam Research,Semiconductors,247.94,41.57576977087768,5.0,22.0,38.3,"Lam Research's 'strong' Q3 results, outlook see positive views from analysts - Seeking Alpha, Lam Research Q3 Earnings Call Highlights - Yahoo Finance, Lam Research Ends March Quarter Like A Lion. Here's Why. - Investor's Business Daily",SELL,SPECULATIVE (short-term),280.3,EXIT_CURRENT,0.0,0.0,0,54.0462,72.99696998395943,21.6
KLAC,KLA Corporation,Semiconductors,1791.67,22.89076983649683,5.0,8.0,19.6,"KLA Corp (KLAC) Stock Price, Trades & News - GuruFocus, Kulicke and Soffa and KLA Corporation Stocks Trade Up, What You Need To Know - TradingView, KLA Corp. stock outperforms competitors on strong trading day - MarketWatch",SELL,SPECULATIVE (short-term),190.75,EXIT_CURRENT,0.0,0.0,0,52.67901,85.45496706275523,-4.6
MRVL,Marvell Technology,Semiconductors,152.14,14.938811482852497,5.0,0.0,19.8,"Marvell Announces Acquisition of Polariton Technologies, Advancing Optical Performance Scaling to 3.2T and Beyond - Marvell Technology, Is Marvell Technology, Inc. (MRVL) A Good Stock To Buy Now? - Yahoo Finance, Marvell: The AI Opportunity Is Massive - Seeking Alpha",SELL,SPECULATIVE (short-term),,NO_WINDOW_ENTRY,0.0,0.0,0,49.204548,95.65548360386126,-15.6
AVGO,Broadcom,Semiconductors,391.44,30.548477731633852,10.0,0.0,22.2,"Broadcom makes unexpected strategic move with Google - thestreet.com, Broadcom Inc. (AVGO): Safe Play Within Semiconductor Sector - Yahoo Finance, Is Broadcom Inc. (AVGO) Among the Best AI Stocks to Buy According to Billionaire Ken Griffin? - Yahoo Finance",SELL,SPECULATIVE (short-term),121.28,EXIT_CURRENT,0.0,0.0,0,77.89844,92.45904635504306,21.5
QCOM,Qualcomm,Semiconductors,137.82,34.08733943664479,5.0,8.0,24.3,"Why is April 29 Important for Qualcomm Investors? - Yahoo Finance, Is Qualcomm The Next AI Stock To Surge? - Trefis, The chip rally is getting so intense, even Qualcomm gets to surge - Sherwood News",SELL,SPECULATIVE (short-term),-15.23,EXIT_STOP,0.0,0.0,0,27.803427,83.41036586428031,8.9
STM,STMicroelectronics,Semiconductors,46.73,14.982451423997588,0.0,0.0,39.9,"Shares of Apple Supplier STMicroelectronics Jump After Strong Quarter - WSJ, STMicroelectronics tops Q1 forecasts, targets $1 billion in AI revenue by 2027 - Yahoo Finance, STMicroelectronics Forecasts Accelerating Sales Growth, Sees AI Upside - Investor's Business Daily",SELL,SPECULATIVE (short-term),118.81,EXIT_CURRENT,0.0,0.0,0,248.6111,97.5934075093223,4.9
IFX.DE,Infineon,Semiconductors,54.15,17.27621910348542,10.0,8.0,17.1,"Infineon Files $140K Lobbying Disclosure Q1 2026 - Legis1, Infineon joins European quantum pilot lines for quantum chips ... - eeNews Europe, At Auto China 2026, Valeo presents a new ground projection module integrating Infineon’s MEMS technology for optimum daytime use - Valeo",SELL,SPECULATIVE (short-term),80.95,EXIT_CURRENT,0.0,0.0,0,62.69481,88.53373228614672,-5.3
NXPI,NXP Semiconductors,Semiconductors,225.96,36.81790634803704,10.0,7.0,19.3,"New Buy Rating for NXP Semiconductors (NXPI), the Technology Giant - The Globe and Mail, BlackRock (NXPI) reports 20.7M shares, 8.2% stake in NXP Semiconductors (Amend. No.4) - Stock Titan, Wells Fargo resets NXP Semiconductors forecast ahead of earnings - MSN",SELL,SPECULATIVE (short-term),28.33,EXIT_CURRENT,0.0,0.0,0,28.439623,93.09836819495402,14.5
ON,ON Semiconductor,Semiconductors,91.11,18.00765384920539,5.0,0.0,32.0,"Jim Cramer on ON Semiconductor: “Bit of a Mystery to Me” - Yahoo Finance, ON Semiconductor: Chip Stocks' Parabolic Rise Draws Concerns (NASDAQ:ON) - Seeking Alpha, ON Semiconductor Corp. stock outperforms competitors on strong trading day - MarketWatch",SELL,SPECULATIVE (short-term),120.87,EXIT_CURRENT,0.0,0.0,0,299.31036,,-22.3
WOLF,Wolfspeed,Semiconductors,28.92,32.600828586149014,0.0,15.0,30.4,"Cree/Wolfspeed - Department of Energy (.gov), Wolfspeed Stock Jumps 13% Before May 5 Earnings Test - TechStock², Assessing Wolfspeed (WOLF) Valuation After Recent Share Price Momentum - simplywall.st",SELL,SPECULATIVE (short-term),,N/A,0.0,0.0,0,-6.0700307,78.01870304209078,-3.2
SOXX,SOXX Semiconductor ETF,Semiconductors,427.41,5.032586003647057,0.0,0.0,20.1,"Semiconductor Stocks Are on a Historic Winning Streak. Why It’s Time to Cash In. - Barron's, SOXX Has Never Had a Run Like This - ETF.com, “The Big Short” Bets Against Semiconductor ETF, Warns of Technical Correction - NAI500",SELL,SPECULATIVE (short-term),151.22,EXIT_CURRENT,0.0,0.0,0,47.293407,,0.0
SMH,SMH ETF,Semiconductors,468.93,0.0,0.0,0.0,-5.3,"SOXX Has Never Had a Run Like This - ETF.com, Fears of an AI Bubble Are Growing. Should SMH Investors Be Worried? - The Motley Fool, Semiconductor ETF Nabs New High, Outpaces Broader Market - Schaeffer's Investment Research",SELL,SPECULATIVE (short-term),142.95,EXIT_CURRENT,0.0,0.0,0,45.768784,99.81958129316223,0.0
CRM,Salesforce,AI & Cloud,164.96,14.382225700652615,5.0,8.0,-14.5,"Cheap Salesforce Vs. Expensive ServiceNow: Which Stock Is A Better Buy Today? - 24/7 Wall St., Jim Cramer Discusses Key Opinion Split About Salesforce (CRM) - Yahoo Finance, OpenAI unveils Workspace Agents, a successor to custom GPTs for enterprises that can plug directly into Slack, Salesforce and more - Venturebeat",SELL,SPECULATIVE (short-term),-9.72,EXIT_STOP,0.0,0.0,0,24.576283,45.34466422124272,63.0
NOW,ServiceNow,AI & Cloud,83.49,28.836151901639532,5.0,15.0,-24.7,"Analysts reset ServiceNow stock price target after earnings - thestreet.com, These Stocks Are Today’s Movers: Tesla, IBM, Oklo, ServiceNow, United Rentals, and More - Barron's, ServiceNow and Google Cloud unite AI agents for autonomous enterprise operations - Business Wire",SELL,SPECULATIVE (short-term),-5.05,EXIT_STOP,0.0,0.0,0,62.023956,40.67873870568484,76.5
PLTR,Palantir,AI & Cloud,132.49,32.885490676389246,5.0,23.0,-0.5,"Palantir under fire for X 'manifesto' from co-founder Alex Karp - BBC, Palantir Is Helping Trump’s IRS Conduct “Massive-Scale” Data Mining - The Intercept, Palantir inks $300 million deal with USDA to safeguard food supply - CNBC",SELL,SPECULATIVE (short-term),61.44,EXIT_CURRENT,0.0,0.0,0,235.1111,46.114325278776725,40.7
AI,C3.ai,AI & Cloud,8.0,24.74966351873523,5.0,15.0,-1.0,"C3 AI CTO Nikhil Krishnan on Moving Government AI From Hype to Mission Impact - MeriTalk, The Wrap: AI Profile: C3 AI’s Nikhil Krishnan; Section 702 Scramble; DOD’s $350B Gamble - LinkedIn, C3.ai (AI) Valuation Check As Shares Outperform And Earnings Turnaround Hopes Build - simplywall.st",SELL,SPECULATIVE (short-term),-9.74,EXIT_STOP,0.0,0.0,0,-11.359171,48.24797961453623,10.2
PATH,UiPath,AI & Cloud,9.6,24.255398940282237,5.0,15.0,-3.0,"UiPath Brings its AI Document Processing Solution to Google Cloud Marketplace with Gemini-Powered Automation - UiPath, What is behind UiPath stock's recent gain in value today - Traders Union, Why UiPath Shares Are Slumping Despite Profit - TipRanks",SELL,SPECULATIVE (short-term),-13.87,EXIT_STOP,0.0,0.0,0,21.413464,42.13709650284036,43.8
SNOW,Snowflake,AI & Cloud,129.93,6.328986112031243,5.0,8.0,-6.7,"Jimmy Kimmel on Trump: ‘A delicate snowflake with the thinnest fat skin of any human being ever’ - The Guardian, Snowflake Inc. (SNOW) Sees a More Significant Dip Than Broader Market: Some Facts to Know - Yahoo Finance, Is There Now An Opportunity In Snowflake (SNOW) After This Year’s Share Price Slump - simplywall.st",SELL,SPECULATIVE (short-term),-15.33,EXIT_STOP,0.0,0.0,0,63.175896,44.43078561194051,79.1
DDOG,Datadog,AI & Cloud,119.89,24.9017749447383,5.0,15.0,-0.4,"Datadog Inc (DDOG) Stock Price, Trades & News - GuruFocus, Costly GPU sprawl tackled by Datadog observability service - IT Europa, Datadog Tames AI GPU Spend - Enterprise Times",SELL,SPECULATIVE (short-term),-8.04,EXIT_STOP,0.0,0.0,0,426.22583,64.49306795270253,47.7
MDB,MongoDB,AI & Cloud,234.81,15.385821238162983,5.0,15.0,1.5,"MongoDB Announces €74M Ireland Expansion, 200 Jobs, and New Cork Office - PR Newswire, MongoDB (NASDAQ:MDB) Stock Price Down 6.1% - What's Next? - MarketBeat, Decoupling Authorization at Scale: MongoDB Atlas and Cedar-Based Resource Policies - Amazon Web Services",SELL,SPECULATIVE (short-term),36.3,EXIT_CURRENT,0.0,0.0,0,38.06921,49.28311880795324,49.5
NET,Cloudflare,AI & Cloud,191.73,21.446336528286373,5.0,23.0,-6.2,"Cloudflare Optimizes Edge Stack for High-Core CPUs Instead of Large Cache - infoq.com, Calls of the Day: Netflix, UnitedHealth, Cloudflare and Fortinet - CNBC, Cloudflare Outlines MCP Architecture as Enterprises Confront Security and Governance Risks - infoq.com",SELL,SPECULATIVE (short-term),74.05,EXIT_CURRENT,0.0,0.0,0,144.9013,47.85851077439498,20.9
WDAY,Workday,AI & Cloud,110.89,24.40582565032285,5.0,15.0,-2.4,"CMS board changes May 1 to teacher workday ahead of huge educator rally in Raleigh - WCNC, Charlotte-Mecklenburg Schools cancels classes May 1 ahead of Raleigh teacher rally - Charlotte Observer, Workday sells East Bay office building as company trims footprint - The Mercury News",SELL,SPECULATIVE (short-term),-12.56,EXIT_STOP,0.0,0.0,0,51.170547,41.65270097267729,61.6
VEEV,Veeva Systems,AI & Cloud,149.19,25.342004140852985,5.0,15.0,1.4,"Veeva Systems (VEEV) Valuation Check After Ostro AI Acquisition And Recent Share Price Weakness - Yahoo Finance, Assessing Veeva Systems (VEEV) Valuation After The Ostro AI Engagement Platform Acquisition - simplywall.st, Veeva Systems Inc (VEEV) Shares Surge 3.2% -- What GF Score of 9 - GuruFocus",SELL,SPECULATIVE (short-term),-11.08,EXIT_STOP,0.0,0.0,0,31.216913,38.411400763593576,78.2
BOTZ,BOTZ AI & Robotics ETF,AI & Cloud,34.59,14.84006970189454,0.0,15.0,-0.6,"6 of the Best AI ETFs to Buy for 2026 - U.S. News Money, BOTZ Is A Robotics ETF That Quietly Bets Big on AI Chips - Yahoo Finance, 5 Best Artificial Intelligence (AI) ETFs to Buy in 2026 - The Motley Fool",SELL,SPECULATIVE (short-term),31.55,EXIT_CURRENT,0.0,0.0,0,38.300552,74.96689297171008,0.0
ROBO,ROBO ETF,AI & Cloud,74.06,15.381320947781232,0.0,15.0,1.5,"The Humanoid Robot Boom Is Here. These 3 ETFs Capture the Entire Supply Chain - 24/7 Wall St., Purpose-Built Humanoids for Specific Jobs - ETF Trends, ROBO Index-Linked Assets Double as Investors Pivot to Physical AI - Yahoo Finance",SELL,SPECULATIVE (short-term),57.75,EXIT_CURRENT,0.0,0.0,0,34.26038,83.12537445622453,0.0
AIQ,AIQ ETF,AI & Cloud,51.06,2.702495199629714,0.0,0.0,10.8,"6 of the Best AI ETFs to Buy for 2026 - U.S. News Money, Zacks Investment Ideas feature highlights Broadcom, Meta ,IGM,QQQ,AIQ - Yahoo Finance, The Best AI ETF to Invest $2,000 in Right Now - The Motley Fool",SELL,SPECULATIVE (short-term),52.48,EXIT_CURRENT,0.0,0.0,0,30.767397,81.77126520630196,0.0
DHL.DE,DHL Group,Logistics / Shipping,47.79,56.09667890426756,10.0,23.0,32.4,"DHL expects jet fuel supplies into June for Europe, but has doubts over Asia - Reuters, DHL Group Sponsored ADR (DHLGY) to Report Q1 Results: Wall Street Expects Earnings Growth - Yahoo Finance, DHL CEO Warns Gulf Energy Shock Could Push Global Economy Toward a Tipping Point - Logistics Viewpoints",HOLD,SPECULATIVE (short-term),35.92,EXIT_CURRENT,0.0,0.0,0,16.358553,58.27553627915892,1.0
MAERSK-A.CO,AP Moller-Maersk,Logistics / Shipping,13490.74,14.884428502993032,0.0,0.0,-0.5,"A.P. Moller-Maersk (AMKBY) May Find a Bottom Soon, Here's Why You Should Buy the Stock Now - Yahoo Finance, Comment DHL & Mærsk dirt cheap, JB Hunt & Robinson out of whack - The Loadstar, Maersk’s Stillstrom Unveils Standalone Offshore Charging Solutions for Vessels - Marine News Magazine",SELL,SPECULATIVE (short-term),43.59,EXIT_CURRENT,0.0,0.0,0,13.10498,29.15129151291511,0.0
HLAG.DE,Hapag-Lloyd,Logistics / Shipping,111.3,18.690195428212018,0.0,15.0,-5.2,"Live Ticker: Upper Gulf & Middle East Situation - Hapag-Lloyd, Hapag-Lloyd Aktiengesellschaft (ETR:HLAG) Stock Price Down 1% - Here's What Happened - MarketBeat, Hapag-Lloyd introduces emergency operations charge for feeder services in Middle East - Container News",SELL,SPECULATIVE (short-term),-15.53,EXIT_STOP,0.0,0.0,0,22.972973,43.377482774492755,-10.2
FDX,FedEx,Logistics / Shipping,359.24,24.267036532987348,10.0,15.0,-22.9,"Former FedEx driver pleads guilty to killing 7-year-old girl after a delivery at her Texas home - Los Angeles Times, FedEx Driver's Mom Tearfully Testified She's 'Wearing My Shame Like a Badge Right Now' After Son Kills 7-Year-Old Athena Strand - People.com, Killer FedEx driver’s mom testifies about his disturbing upbringing — as jury sees his childhood photos - New York Post",SELL,SPECULATIVE (short-term),79.19,EXIT_CURRENT,0.0,0.0,0,21.028015,67.41159085405529,11.9
UPS,UPS,Logistics / Shipping,99.09,27.053703851998094,0.0,15.0,-11.8,"A.I. Start-Ups From Canada and Germany Merge to Take On Silicon Valley - The New York Times, Drinks Are So Expensive That Grown-Ups Are Pregaming Like They Did in College - WSJ, Suspect steals UPS truck, engages in Fremont police standoff - KTVU",SELL,SPECULATIVE (short-term),-6.92,EXIT_STOP,0.0,0.0,0,16.30183,83.1317029601339,13.6
XPO,XPO Logistics,Logistics / Shipping,207.11,28.411529500029054,5.0,7.0,45.6,"XPO, Inc. (NYSE:XPO) Receives Consensus Recommendation of ""Moderate Buy"" from Brokerages - MarketBeat, Saint-Gobain and XPO Logistics move ever closer to the joint goal of zero emissions in their partnership by adding six eHGVs - XPO, Arla Foods and XPO Logistics to launch distribution centre, centralising UK chilled operations by late 2027 - XPO",SELL,SPECULATIVE (short-term),110.63,EXIT_CURRENT,0.0,0.0,0,85.59434,68.310960008623,0.3
KNIN.SW,Kuehne+Nagel,Logistics / Shipping,172.22,38.53392278773893,0.0,30.0,14.1,"Kuehne+Nagel Q1 2026 results beat expectations - Kuehne+Nagel, Kuehne + Nagel Lifts Lower-End of Earnings Guidance - WSJ, Kuehne + Nagel International AG 2026 Q1 - Results - Earnings Call Presentation (OTCMKTS:KHNGY) 2026-04-24 - Seeking Alpha",SELL,SPECULATIVE (short-term),-13.23,EXIT_STOP,0.0,0.0,0,25.747978,48.055987189259305,2.9
DSV.CO,DSV,Logistics / Shipping,1554.63,29.664065549153484,5.0,15.0,18.7,"DSV, United Airlines, Microsoft and Phillips 66 Ink Sustainable Aviation Fuel Deal - ESG Today, DSV collaborates with Microsoft, United Airlines and Phillips 66 to unlock 11 million gallons of sustainable aviation fuel - DSV, DSV exits Dallas-area contract, 391 jobs cut at Wilmer DC - FreightWaves",SELL,SPECULATIVE (short-term),30.73,EXIT_CURRENT,0.0,0.0,0,48.392555,71.10655737704914,31.3
EXPD,Expeditors Intl,Logistics / Shipping,136.63,36.79811651072612,5.0,23.0,15.2,"Why Expeditors International (EXPD) could beat earnings estimates again - MSN, Expeditors International of Washington, Inc. $EXPD Shares Purchased by Zurcher Kantonalbank Zurich Cantonalbank - MarketBeat, EXPD Stock Price, Quote & Chart | EXPEDITORS INTL WASH INC (NYSE:EXPD) - ChartMill",SELL,SPECULATIVE (short-term),33.15,EXIT_CURRENT,0.0,0.0,0,25.026936,54.67979756979888,2.1
CHRW,C.H. Robinson,Logistics / Shipping,169.47,32.0483119878943,10.0,15.0,8.2,"TIA responds to 'chameleon carrier' firestorm around Super Ego, C.H. Robinson - overdriveonline.com, Is It Too Late To Consider C.H. Robinson Worldwide (CHRW) After Its 1-Year Share Price Surge? - simplywall.st, How dangerous trucking companies escape their past, change names and get back on the road. - CBS News",SELL,SPECULATIVE (short-term),94.22,EXIT_CURRENT,0.0,0.0,0,37.700413,66.2343926743587,12.3
ZIM,ZIM Integrated,Logistics / Shipping,24.01,35.016579334628275,0.0,30.0,0.1,"Assessing ZIM Integrated Shipping Services (ZIM) Valuation As Earnings Uncertainty And CEO Transition Draw Focus - simplywall.st, ZIM Integrated Shipping: I'm Not Playing The Merger Roulette (NYSE:ZIM) - Seeking Alpha, ZIM announces CFO transition - Container News",SELL,SPECULATIVE (short-term),95.05,EXIT_CURRENT,0.0,0.0,0,6.6407037,42.68778666698835,-5.1
SBLK,Star Bulk Carriers,Logistics / Shipping,22.44,31.10378978029157,10.0,23.0,12.4,"Is It Too Late To Consider Star Bulk Carriers (SBLK) After Its Strong 1-Year Rally? - Yahoo Finance, Star Bulk Carriers (NASDAQ:SBLK) Upgraded by Zacks Research to Strong-Buy Rating - MarketBeat, Jefferies initiates Star Bulk Carriers stock with buy rating - Investing.com",SELL,SPECULATIVE (short-term),71.61,EXIT_CURRENT,0.0,0.0,0,34.13014,51.37420011218291,33.6
NMM,Navios Maritime,Logistics / Shipping,65.11,42.26440941915101,5.0,30.0,9.1,"[Form 4] Navios Maritime Partners L.P. Insider Trading Activity - Stock Titan, Navios Maritime Partners (NYSE:NMM) Insider Purchases $84,186.44 in Stock - MarketBeat, Jefferies initiates Navios Maritime Partners stock with buy on fleet diversity - Investing.com",SELL,SPECULATIVE (short-term),83.47,EXIT_CURRENT,0.0,0.0,0,7.292492,47.66551259939471,33.6
JPM,JPMorgan Chase,Finance & Banking,285.44,44.13896662368802,5.0,23.0,4.6,"JPMorgan promoted 135 execs to managing director in banking and markets — see the list - Business Insider, JPMorgan Chase CEO Jamie Dimon Pushes For In-Office Work, Saying 'If You Go To A Meeting With Me, You Got My Full Freaking Attention' - Yahoo Finance, Why Are Stocks at Record Highs with no Iran Resolution? - J.P. Morgan",SELL,SPECULATIVE (short-term),32.9,EXIT_CURRENT,0.0,0.0,0,15.178316,63.73368195683885,19.0
BNP.PA,BNP Paribas,Finance & Banking,89.01,39.493138289081166,5.0,23.0,26.0,"View from the Markets: Chips and oil - BNP Paribas Asset Management, Strengthens partnership with BNP Paribas Asset Management Alts’ GP stakes platform, which is also participating in the transaction - Press - BNP Paribas Asset Management, Taking an absolute return approach to convertible bond investing - BNP Paribas Asset Management",SELL,SPECULATIVE (short-term),36.7,EXIT_CURRENT,0.0,0.0,0,9.000972,64.12665767448217,15.9
DBK.DE,Deutsche Bank,Finance & Banking,27.06,36.33955059759762,5.0,23.0,13.4,"Deutsche Bank Maintains Buy Rating on ServiceNow (NOW) - Yahoo Finance, Deutsche Bank's ex-Citi bankers are proliferating. Its ex-Numis people are wary - eFinancialCareers, Molina Healthcare price target raised to $129 from $109 at Deutsche Bank - TipRanks",SELL,SPECULATIVE (short-term),36.76,EXIT_CURRENT,0.0,0.0,0,9.142395,60.51633122709044,18.7
CBK.DE,Commerzbank,Finance & Banking,33.94,44.34433186614392,5.0,23.0,5.4,"Germany's financial watchdog faults UniCredit tactics in Commerzbank takeover battle - Reuters, UniCredit Pushes For Revamp at Commerzbank - WSJ, UniCredit boss plots Commerzbank shake-up as lender continues its takeover pursuit of German rival - CNBC",SELL,SPECULATIVE (short-term),58.49,EXIT_CURRENT,0.0,0.0,0,15.221757,62.97467412115121,13.0
INGA.AS,ING Group,Finance & Banking,23.84,39.845403828656366,10.0,15.0,-0.6,"ING Bank Śląski completes acquisition of Goldman Sachs TFI - Yahoo Finance Singapore, Japanese inflation quickened in March, complicating Bank of Japan outlook | snaps - ING THINK economic and financial analysis | ING THINK, ING Group (ING) Projected to Post Earnings on Thursday - MarketBeat",SELL,SPECULATIVE (short-term),58.85,EXIT_CURRENT,0.0,0.0,0,11.591982,72.02418754803833,13.5
UCG.MI,UniCredit,Finance & Banking,64.01,66.54465530080412,10.0,30.0,6.2,"Germany's financial watchdog faults UniCredit tactics in Commerzbank takeover battle - Reuters, UniCredit Pushes For Revamp at Commerzbank - WSJ, UniCredit boss plots Commerzbank shake-up as lender continues its takeover pursuit of German rival - CNBC",HOLD,SPECULATIVE (short-term),43.47,EXIT_CURRENT,0.0,0.0,0,9.781476,57.378220031178486,29.0
SAN.MC,Santander,Finance & Banking,10.2,39.18868970126586,5.0,30.0,-3.2,"Santander suspends buyback pending shareholder approval of Webster deal in US - Reuters, Chagas disease in Santander, Colombia - Outbreak News Today, Banco Santander Chile Stock Forecast: What Is Driving Momentum - Kalkine Media",SELL,SPECULATIVE (short-term),74.24,EXIT_CURRENT,0.0,0.0,0,12.780952,56.087504599800006,17.0
BBVA.MC,BBVA,Finance & Banking,18.58,61.37147594242799,10.0,30.0,25.5,"Harvard Business Review Recognizes BBVA as a Benchmark for Corporate AI Adoption - BBVA, Value Creation and Capital Efficiency: Key Pillars of BBVA’s New Growth Model - BBVA, Cellnex updates its sustainable financing framework with BBVA’s advisory - BBVA",HOLD,SPECULATIVE (short-term),63.42,EXIT_CURRENT,0.0,0.0,0,11.034091,53.66847231596141,12.4
